Test_nr,T_0,T_c,T_sh,V_exp,T_sup,T_suc,T_ret,T_dis,P_suc,P_dis,EvapFanSpeed,Cpr,CondFanSpeed,Faulty,HeatLoad,T_set,Cpr_Scale
1,-4.3407173,33.884674,12.325614,25.6826,0.090920725,5.6300778,8.3514592,45.5523,2.4887896,8.5956804,82.079907,56.949931,76.496375,0,10000,0,1
1,-4.4032886,33.872959,8.2169757,24.618799,0.056361976,5.666971,8.3517533,45.549717,2.4873129,8.5910984,82.022303,56.969527,76.366214,0,10000,0,1
1,-4.4190705,33.853893,6.9740928,23.897701,0.01341984,5.6915629,8.3523403,45.563327,2.4862076,8.5915624,82.263538,56.896356,76.154367,0,10000,0,1
1,-4.4308877,33.855824,8.8041161,24.141855,0.052826669,5.730296,8.353634,45.626046,2.4839632,8.5922208,82.562138,56.804628,76.175822,0,10000,0,1
1,-4.4548954,33.858564,10.307414,24.694969,0.13616865,5.7873825,8.35653,45.686492,2.4804193,8.5900543,82.283586,56.889604,76.206268,0,10000,0,1
1,-4.4928381,33.849547,10.463491,25.054911,0.16800613,5.8439847,8.3579627,45.7317,2.4756072,8.5873122,81.696922,57.070141,76.106079,0,10000,0,1
1,-4.5444253,33.838132,12.356097,26.039385,0.12896177,5.8881796,8.3552179,45.76788,2.4704636,8.5852723,81.471898,57.1417,75.979246,0,10000,0,1
1,-4.5996527,33.829639,11.155497,25.99883,0.025661776,5.9104013,8.3502062,45.742014,2.4701782,8.5818232,81.745776,57.060504,75.884874,0,10000,0,1
1,-4.6027202,33.815274,11.3715,26.167856,-0.08866648,5.9082417,8.3471556,45.662179,2.4755709,8.5806326,82.470938,56.839411,75.72527,0,10000,0,1
1,-4.5448149,33.810315,12.400995,26.722706,-0.14735931,5.8911002,8.3493234,45.525244,2.4868611,8.5793593,83.271227,56.593231,75.670165,0,10000,0,1
1,-4.4239003,33.80501,10.228756,26.00673,-0.16456175,5.85718,8.3565797,45.316203,2.5029168,8.577636,83.677259,56.464698,75.611224,0,10000,0,1
1,-4.2526756,33.79783,8.3349425,25.087244,-0.14940408,5.8033988,8.3652279,45.117168,2.5181842,8.5794601,83.787751,56.424446,75.531445,0,10000,0,1
1,-4.0906438,33.80543,8.4120028,24.789033,-0.082731076,5.7502053,8.3717912,45.004885,2.5285221,8.5836346,83.668612,56.454062,75.615889,0,10000,0,1
1,-3.9813591,33.822819,9.928572,25.212707,0.0087319241,5.7127717,8.374976,44.965279,2.533319,8.5867423,83.188781,56.596096,75.809097,0,10000,0,1
1,-3.9307666,33.83576,10.131644,25.419719,0.063139439,5.6837214,8.3736042,44.949124,2.5338299,8.5879732,82.537847,56.79282,75.952884,0,10000,0,1
1,-3.9253829,33.840884,10.67451,25.755938,0.046964617,5.6452879,8.3677064,44.945581,2.5317674,8.589869,82.150455,56.910503,76.009825,0,10000,0,1
1,-3.9471231,33.848776,8.282062,24.922415,-0.014866139,5.591277,8.3597848,44.929599,2.5305765,8.5912586,82.261832,56.876505,76.09751,0,10000,0,1
1,-3.9596822,33.85456,7.9286522,24.466636,-0.06115262,5.5306897,8.3539918,44.941219,2.5298469,8.5948236,82.695677,56.743893,76.161776,0,10000,0,1
1,-3.967379,33.869395,8.3690256,24.328035,-0.038619048,5.4911312,8.3528777,44.985471,2.5295742,8.5971255,83.020015,56.643998,76.326607,0,10000,0,1
1,-3.9702562,33.878971,10.113959,24.84705,0.032235215,5.4819843,8.3554331,45.042163,2.5281258,8.5982712,82.859783,56.691592,76.433008,0,10000,0,1
1,-3.9855423,33.883736,9.8973699,24.998277,0.082892032,5.4899953,8.3575134,45.084048,2.5250783,8.5975397,82.35906,56.843258,76.485959,0,10000,0,1
1,-4.0177264,33.880694,11.194874,25.625883,0.077632834,5.4956083,8.3559318,45.124013,2.5202995,8.5975685,82.000208,56.952617,76.452154,0,10000,0,1
1,-4.0682549,33.880814,8.2948475,24.830934,0.020886773,5.4894852,8.3512975,45.13465,2.5172216,8.5964843,82.03538,56.942683,76.453484,0,10000,0,1
1,-4.1008375,33.876303,6.7780887,24.01231,-0.033178751,5.4735266,8.3471241,45.159974,2.515136,8.5981249,82.433331,56.822022,76.40337,0,10000,0,1
1,-4.1229338,33.883128,9.8700474,24.603218,-0.0095252861,5.4759829,8.3464242,45.233262,2.5128927,8.6003143,82.812237,56.706491,76.4792,0,10000,0,1
1,-4.1467161,33.892234,7.532888,23.987996,0.061434975,5.5048324,8.3492558,45.280049,2.5111112,8.5982211,82.644846,56.756646,76.580376,0,10000,0,1
1,-4.1656148,33.883528,10.519197,24.802525,0.11695054,5.543908,8.3516871,45.356615,2.50566,8.5986796,82.144221,56.908212,76.483643,0,10000,0,1
1,-4.2235064,33.885435,10.756467,25.210207,0.13568606,5.5885032,8.3504144,45.425817,2.4991368,8.59608,81.751962,57.028178,76.504836,0,10000,0,1
1,-4.2929106,33.874622,8.137736,24.584226,0.082541199,5.6205725,8.3458082,45.468585,2.4933529,8.5942661,81.620052,57.070635,76.384687,0,10000,0,1
1,-4.3545659,33.867075,9.7627425,24.844893,0.024771603,5.6434406,8.3408542,45.525304,2.4888406,8.5944338,81.993965,56.959011,76.30083,0,10000,0,1
1,-4.402744,33.867773,10.026177,24.94421,0.010911216,5.6717232,8.3390135,45.558395,2.4872806,8.5926964,82.400537,56.836496,76.308585,0,10000,0,1
1,-4.4194157,33.860543,9.0835238,24.729463,0.016857147,5.7019008,8.3410753,45.55845,2.4878607,8.5908331,82.497753,56.807202,76.228259,0,10000,0,1
1,-4.4132154,33.852789,10.564167,25.135004,0.035695878,5.7331025,8.3442856,45.559196,2.4882549,8.5898219,82.453323,56.820041,76.142095,0,10000,0,1
1,-4.4090022,33.84858,10.066623,25.172393,0.045708648,5.762498,8.3462219,45.547169,2.4887789,8.5878388,82.31715,56.860456,76.095332,0,10000,0,1
1,-4.4034032,33.840325,9.7004098,25.128656,0.031361187,5.7838091,8.346416,45.529743,2.4892613,8.5868341,82.243233,56.882337,76.003607,0,10000,0,1
1,-4.3982495,33.836142,11.692833,25.766044,0.011091165,5.7969243,8.3454067,45.513849,2.4901634,8.5863225,82.340767,56.852463,75.957133,0,10000,0,1
1,-4.3886132,33.834012,9.0464738,25.186644,-0.020208387,5.8014147,8.3446809,45.45954,2.49348,8.5844939,82.480425,56.809802,75.933465,0,10000,0,1
1,-4.3532101,33.826397,11.646705,25.860196,-0.047665989,5.7938612,8.344912,45.409642,2.4973639,8.5852263,82.696996,56.743504,75.84886,0,10000,0,1
1,-4.3117984,33.829447,9.7080417,25.449528,-0.056170995,5.7806755,8.3462519,45.328242,2.5034591,8.5838463,82.885514,56.684915,75.882748,0,10000,0,1
1,-4.2469073,33.8237,10.107064,25.492376,-0.061629824,5.7574668,8.3483494,45.247639,2.5094915,8.5849797,82.94012,56.6661,75.818892,0,10000,0,1
1,-4.1828061,33.82842,9.9692999,25.443803,-0.053279511,5.729804,8.3502106,45.175883,2.5150216,8.5855668,82.972362,56.653594,75.871337,0,10000,0,1
1,-4.1241464,33.830865,10.406505,25.582607,-0.042693307,5.698479,8.3514491,45.111717,2.5197884,8.5866456,82.907621,56.670316,75.898502,0,10000,0,1
1,-4.0736627,33.835357,13.408638,26.815078,-0.040537183,5.6606387,8.3515934,45.049556,2.5238912,8.5875769,82.8275,56.69193,75.948412,0,10000,0,1
1,-4.0302708,33.839235,8.667819,25.582826,-0.076286188,5.6033601,8.3507601,44.917834,2.5308382,8.5861616,82.80711,56.695839,75.991495,0,10000,0,1
1,-3.9569217,33.833342,13.016164,26.93388,-0.12291104,5.5171263,8.3494369,44.815865,2.536524,8.5904483,83.052644,56.619379,75.926019,0,10000,0,1
1,-3.8970045,33.851187,7.5667761,25.15657,-0.14422842,5.4197905,8.3493114,44.652359,2.5463453,8.5897848,83.37427,56.518929,76.124302,0,10000,0,1
1,-3.7937521,33.848425,6.4462715,24.227228,-0.14481197,5.3030853,8.3511976,44.548655,2.5532351,8.5963437,83.517791,56.471058,76.093616,0,10000,0,1
1,-3.7215019,33.875719,9.4401555,24.7878,-0.069768253,5.218825,8.3539348,44.578199,2.5557353,8.602376,83.514393,56.466843,76.396875,0,10000,0,1
1,-3.69532,33.900806,9.6838621,24.973947,0.026556208,5.1796588,8.3559192,44.615344,2.5555211,8.6018494,82.980922,56.62429,76.675627,0,10000,0,1
1,-3.6975625,33.898617,8.9892662,24.885027,0.066271953,5.1542216,8.3544188,44.656333,2.5515334,8.6025588,82.29984,56.828248,76.651302,0,10000,0,1
1,-3.7393328,33.901566,9.4864049,25.03047,0.04762671,5.1288485,8.3483157,44.727821,2.5448621,8.6042904,82.018168,56.913188,76.684072,0,10000,0,1
1,-3.8093253,33.908766,10.552915,25.395162,0.005400504,5.1050694,8.3407925,44.800791,2.5388262,8.6050598,82.149106,56.874568,76.764062,0,10000,0,1
1,-3.8727734,33.911964,11.897547,26.046817,-0.039815262,5.0811306,8.3357596,44.832214,2.535926,8.6045836,82.447172,56.785549,76.799601,0,10000,0,1
1,-3.9033016,33.909984,6.8954044,24.560883,-0.087375078,5.04901,8.3344542,44.787732,2.5376636,8.6031054,82.76496,56.689688,76.777605,0,10000,0,1
1,-3.8850084,33.903839,12.541668,26.101212,-0.099291987,5.0125717,8.3362696,44.790743,2.5385591,8.6064217,83.096324,56.588011,76.709324,0,10000,0,1
1,-3.8755838,33.917625,7.1638574,24.530223,-0.071821569,4.9933352,8.3399759,44.73316,2.5431847,8.6029202,83.175151,56.561087,76.8625,0,10000,0,1
1,-3.8269459,33.903069,7.8311073,24.37191,-0.051629706,4.9690563,8.3434915,44.726802,2.5439878,8.6065587,82.976546,56.617782,76.700772,0,10000,0,1
1,-3.8185086,33.918194,9.0111419,24.571875,0.0068460257,4.9709334,8.3447936,44.790412,2.5418047,8.6072015,82.828466,56.659534,76.868826,0,10000,0,1
1,-3.8414494,33.920866,5.8850045,23.546375,0.057557469,4.9943976,8.3439459,44.866745,2.5372572,8.6066918,82.413925,56.78286,76.898514,0,10000,0,1
1,-3.8892856,33.918748,7.134318,23.538257,0.097367869,5.0342949,8.3408066,45.014086,2.527743,8.6101726,82.056143,56.890509,76.874972,0,10000,0,1
1,-3.9895834,33.933213,7.0601103,23.36112,0.1524952,5.1024234,8.3359166,45.196953,2.5153081,8.6098427,81.777091,56.976053,77.035698,0,10000,0,1
1,-4.1211093,33.931842,6.7040402,23.13539,0.19706736,5.189846,8.3306261,45.400279,2.5001246,8.609117,81.393439,57.095351,77.020467,0,10000,0,1
1,-4.2823916,33.928826,7.5731697,23.250273,0.23472235,5.2918241,8.3250825,45.627123,2.4824472,8.6078012,81.085522,57.19399,76.986961,0,10000,0,1
1,-4.4711208,33.923358,7.6994433,23.291995,0.26191805,5.4036919,8.3195096,45.854303,2.4635528,8.6041704,80.827451,57.279565,76.926205,0,10000,0,1
1,-4.6739943,33.908267,9.0746097,23.696732,0.27093424,5.51884,8.3144001,46.076848,2.4445104,8.5997125,80.643853,57.344207,76.758521,0,10000,0,1
1,-4.879678,33.889731,9.661743,24.050248,0.25858112,5.6327128,8.3101076,46.285109,2.4280488,8.5929453,80.588116,57.37058,76.552567,0,10000,0,1
1,-5.0584858,33.861579,9.3538593,24.172846,0.21890483,5.7398037,8.30706,46.452962,2.4154024,8.5871201,80.681943,57.350652,76.239767,0,10000,0,1
1,-5.1964895,33.837332,7.1254932,23.658556,0.17458688,5.8398273,8.3057768,46.567482,2.4069471,8.5814946,80.966177,57.270277,75.97036,0,10000,0,1
1,-5.2890706,33.813905,14.707954,25.689838,0.17500827,5.9389586,8.3068945,46.663921,2.4005477,8.5774145,81.281187,57.178171,75.71006,0,10000,0,1
1,-5.3593068,33.796907,8.00328,24.463192,0.14240141,6.0289242,8.3100871,46.642624,2.4007641,8.5685356,81.280774,57.182659,75.52119,0,10000,0,1
1,-5.35693,33.759895,13.792579,26.22022,0.075694158,6.1006883,8.3129898,46.614086,2.4031251,8.5665811,81.50948,57.114658,75.109943,0,10000,0,1
1,-5.331002,33.751743,14.052716,27.171266,0.017732213,6.162059,8.3155717,46.494947,2.4110442,8.5601359,81.97514,56.971126,75.019372,0,10000,0,1
1,-5.2441776,33.724854,10.449053,26.16284,-0.113515,6.1903062,8.3192948,46.254973,2.4271341,8.5554677,82.378388,56.845721,74.720597,0,10000,0,1
1,-5.0684485,33.705368,8.8339997,25.252308,-0.20419606,6.1910242,8.3242832,45.99605,2.445943,8.5564464,83.291521,56.559897,74.504087,0,10000,0,1
1,-4.8641607,33.709454,13.852756,27.120797,-0.1621003,6.190633,8.3322979,45.8055,2.4640782,8.5591972,83.916778,56.359237,74.549488,0,10000,0,1
1,-4.6683367,33.720936,11.997724,26.908754,-0.10194268,6.1837397,8.3424819,45.547119,2.4841352,8.5560037,83.608983,56.447354,74.677066,0,10000,0,1
1,-4.4530548,33.707606,8.4739616,25.442185,-0.12596013,6.1340462,8.3486058,45.279748,2.5020561,8.5580394,83.172455,56.576322,74.528952,0,10000,0,1
1,-4.2618336,33.716104,10.566763,25.975996,-0.13521497,6.0584683,8.3484438,45.128796,2.5139204,8.5663111,83.326383,56.52195,74.623374,0,10000,0,1
1,-4.1358193,33.750617,6.8766849,24.279591,-0.10526947,5.9821807,8.3465501,44.996394,2.5243318,8.5678283,83.380696,56.4994,75.00686,0,10000,0,1
1,-4.0256146,33.756945,13.777605,27.075873,-0.051560187,5.9092906,8.3455169,44.980548,2.5286533,8.5780512,83.16291,56.562757,75.077167,0,10000,0,1
1,-3.9799739,33.79956,11.216869,26.504334,-0.024065645,5.844033,8.3438733,44.856086,2.5354564,8.5739776,82.779116,56.678789,75.550665,0,10000,0,1
1,-3.9082474,33.782583,6.9757966,24.521622,-0.10046626,5.7293654,8.3400267,44.70059,2.5413923,8.5783374,82.580269,56.738171,75.362038,0,10000,0,1
1,-3.8457853,33.800753,12.80609,26.849636,-0.13471663,5.6004762,8.3352021,44.68823,2.5434216,8.5891546,83.110559,56.571004,75.563919,0,10000,0,1
1,-3.8244575,33.845802,5.9518483,23.731497,-0.12052996,5.4921617,8.33382,44.577245,2.5513954,8.58597,83.347122,56.494351,76.064469,0,10000,0,1
1,-3.7407793,33.832544,6.9245513,23.578435,-0.092917729,5.3808416,8.3357256,44.597419,2.5524142,8.599157,83.243602,56.522998,75.917155,0,10000,0,1
1,-3.7301016,33.887421,10.240295,24.840852,0.023791133,5.3339519,8.3374532,44.737474,2.5490175,8.6034121,83.043804,56.581389,76.526895,0,10000,0,1
1,-3.7657119,33.905115,10.843235,25.466015,0.11047406,5.3293041,8.337247,44.815567,2.5435817,8.5996558,82.220858,56.834704,76.723495,0,10000,0,1
1,-3.8227753,33.889495,9.4493822,25.125694,0.081808041,5.3164573,8.3324243,44.860851,2.5364103,8.5991579,81.61097,57.024151,76.549946,0,10000,0,1
1,-3.8982025,33.887424,13.456179,27.148437,-0.010099028,5.2840393,8.3237195,44.914682,2.5294774,8.6008892,81.812374,56.963389,76.526936,0,10000,0,1
1,-3.9712779,33.894624,8.4950303,25.10309,-0.12050628,5.2319014,8.3169888,44.839511,2.531645,8.5973517,82.459641,56.764465,76.606937,0,10000,0,1
1,-3.9484141,33.879912,7.9620662,24.44755,-0.20027444,5.147767,8.3163807,44.771613,2.5357932,8.6020506,83.235409,56.524024,76.443465,0,10000,0,1
1,-3.9047008,33.899454,9.8602684,24.972695,-0.14677723,5.0953967,8.3219912,44.775633,2.5406073,8.6038815,83.791507,56.347389,76.660595,0,10000,0,1
1,-3.8540387,33.907066,6.4620244,23.503476,-0.034864007,5.0840725,8.3307943,44.76389,2.5448316,8.6029714,83.409482,56.460414,76.745178,0,10000,0,1
1,-3.8096457,33.903282,8.2571384,23.980074,0.068626219,5.0969809,8.3361924,44.858565,2.5406015,8.6080896,82.616069,56.702465,76.703137,0,10000,0,1
1,-3.8541001,33.924557,9.8726414,24.703023,0.15393481,5.1419929,8.3342933,44.996953,2.5308443,8.6070433,81.883545,56.927375,76.939523,0,10000,0,1
1,-3.9568578,33.920209,8.2413589,24.25524,0.14584291,5.1900236,8.3266507,45.11662,2.5189815,8.6046644,81.28433,57.114765,76.891208,0,10000,0,1
1,-4.0822028,33.91032,9.291487,24.563322,0.08204442,5.2304135,8.3166822,45.258361,2.5066239,8.6049985,81.344886,57.100007,76.781337,0,10000,0,1
1,-4.2132632,33.911709,8.0579891,24.054283,0.03095832,5.2748438,8.3088946,45.37685,2.4976469,8.6029607,81.798164,56.963057,76.796769,0,10000,0,1
1,-4.3087826,33.903238,12.152768,25.551568,0.023001299,5.3289271,8.3067889,45.481349,2.4910085,8.6017959,82.161832,56.852834,76.702641,0,10000,0,1
1,-4.3795888,33.898394,9.5145809,24.932759,0.017667921,5.3860497,8.3090028,45.491889,2.4897256,8.5958981,82.219865,56.835924,76.648827,0,10000,0,1
1,-4.3932896,33.873865,13.150749,26.565203,-0.016389338,5.4288966,8.3121331,45.485034,2.4894847,8.5944782,82.256184,56.824637,76.376277,0,10000,0,1
1,-4.395863,33.867957,8.2729542,24.900073,-0.066896338,5.4573279,8.3142892,45.392747,2.4945445,8.5892357,82.491703,56.751089,76.310637,0,10000,0,1
1,-4.3418555,33.84614,8.7300051,24.741372,-0.11506645,5.4615575,8.3163445,45.33263,2.4994475,8.5913326,82.841971,56.641507,76.068221,0,10000,0,1
1,-4.2896022,33.854868,9.2973889,24.758952,-0.068591396,5.4791979,8.3196556,45.305743,2.5039239,8.5905694,83.174787,56.535985,76.165195,0,10000,0,1
1,-4.2419645,33.851691,10.941319,25.450545,0.0032548883,5.5079041,8.3241673,45.287434,2.50676,8.5899106,82.84373,56.634812,76.129903,0,10000,0,1
1,-4.2118164,33.848949,8.9252422,24.906926,0.032049867,5.5334271,8.3262651,45.252188,2.5080142,8.5880979,82.334354,56.789171,76.099433,0,10000,0,1
1,-4.1984926,33.841403,7.7950673,24.355043,0.010605779,5.5442967,8.3238078,45.253366,2.5065694,8.5891174,82.127518,56.851326,76.015593,0,10000,0,1
1,-4.2138421,33.845647,7.0216358,23.763867,0.0082618696,5.5577095,8.3193115,45.309029,2.50325,8.5911521,82.275534,56.805563,76.062746,0,10000,0,1
1,-4.2491311,33.854116,10.416839,24.71429,0.054690177,5.5889785,8.3164309,45.410636,2.4979207,8.5932103,82.292158,56.800661,76.156849,0,10000,0,1
1,-4.305865,33.862682,7.3857016,23.868676,0.096756728,5.6338472,8.3154515,45.468871,2.4928702,8.5893305,81.967525,56.900496,76.25202,0,10000,0,1
1,-4.3597169,33.846534,11.695445,25.282848,0.10849434,5.6783452,8.3136666,45.571365,2.4849984,8.5909436,81.673063,56.991825,76.072604,0,10000,0,1
1,-4.4438196,33.853249,11.965301,25.905247,0.087848191,5.7228937,8.3102718,45.619573,2.4792758,8.586413,81.591648,57.018801,76.147207,0,10000,0,1
1,-4.5050899,33.834389,11.90355,26.303352,-0.014115611,5.7432242,8.3066958,45.599204,2.4783537,8.5834435,81.738497,56.976246,75.937651,0,10000,0,1
1,-4.5149721,33.822023,11.329365,26.271158,-0.13088894,5.7368401,8.3046979,45.507019,2.4839103,8.5812734,82.454465,56.758542,75.800257,0,10000,0,1
1,-4.4554611,33.812984,9.5630963,25.510413,-0.20413069,5.7082834,8.30705,45.35803,2.4953896,8.5803576,83.271835,56.507328,75.699826,0,10000,0,1
1,-4.3328424,33.809169,11.462828,26.139604,-0.19251636,5.6723064,8.3144502,45.213937,2.508413,8.581666,83.780122,56.346473,75.657434,0,10000,0,1
1,-4.1942573,33.81462,9.39565,25.413341,-0.13260867,5.6379552,8.3237869,45.048385,2.5218538,8.5809718,83.68935,56.36705,75.717996,0,10000,0,1
1,-4.0518118,33.811728,10.575706,25.825713,-0.084745419,5.5925018,8.330273,44.92505,2.5307613,8.583703,83.25757,56.492993,75.685864,0,10000,0,1
1,-3.9577328,33.823104,12.265927,26.745509,-0.055920771,5.5412232,8.3312394,44.832217,2.5366007,8.5852415,82.910536,56.594335,75.812263,0,10000,0,1
1,-3.8961979,33.82951,10.768851,26.405955,-0.088252058,5.4643948,8.3279256,44.689688,2.5427791,8.5857227,82.700335,56.65536,75.883448,0,10000,0,1
1,-3.8312085,33.831514,12.696008,27.392848,-0.15307082,5.3466514,8.3231769,44.538294,2.5493113,8.5890083,82.921974,56.584576,75.905714,0,10000,0,1
1,-3.7626299,33.845193,7.6795817,25.18626,-0.2070308,5.1938002,8.3201876,44.320161,2.5604207,8.5898927,83.372868,56.442557,76.057704,0,10000,0,1
1,-3.6463094,33.848875,5.5420727,23.634987,-0.21624265,5.0114731,8.3209754,44.19276,2.5682374,8.5994614,83.747004,56.322013,76.098607,0,10000,0,1
1,-3.5646983,33.888687,8.004583,24.0572,-0.12700678,4.8795464,8.3247454,44.273183,2.5701871,8.6093326,83.805108,56.297229,76.540963,0,10000,0,1
1,-3.5443716,33.929722,10.725428,25.192935,0.016857884,4.8330229,8.3286583,44.39431,2.5685065,8.6109928,83.171987,56.487628,76.996914,0,10000,0,1
1,-3.5618926,33.93662,11.126662,25.813327,0.089679951,4.8226566,8.3281981,44.449311,2.5632956,8.6077289,82.1572,56.798699,77.07356,0,10000,0,1
1,-3.6162714,33.923058,10.227784,25.744187,0.036429807,4.7935993,8.3208432,44.465829,2.5564734,8.6053695,81.643776,56.957196,76.922865,0,10000,0,1
1,-3.6875946,33.913252,5.7759846,23.760554,-0.074277644,4.7343407,8.3101681,44.478825,2.5512495,8.6067213,82.018534,56.842877,76.813908,0,10000,0,1
1,-3.7423083,33.91887,4.6039972,22.539678,-0.12520077,4.6792289,8.3034207,44.602042,2.5455242,8.6137197,82.798561,56.603377,76.876339,0,10000,0,1
1,-3.8023726,33.947949,8.8475505,23.637002,-0.022825266,4.699614,8.3045246,44.841041,2.5383052,8.6188159,83.157916,56.491518,77.199428,0,10000,0,1
1,-3.8782556,33.969112,10.340281,24.48101,0.14685383,4.7904226,8.3102203,45.004364,2.5300042,8.6132396,82.43936,56.711677,77.434583,0,10000,0,1
1,-3.9657194,33.945954,7.5132759,23.813564,0.20187447,4.8905711,8.3120739,45.118397,2.5176634,8.6070328,81.247493,57.079272,77.17727,0,10000,0,1
1,-4.0961591,33.920165,11.823255,25.466269,0.15762858,4.9792389,8.3053488,45.299349,2.5013945,8.6068872,80.861307,57.202172,76.890721,0,10000,0,1
1,-4.2688735,33.91956,8.9157917,24.692433,0.061568225,5.0582413,8.2952718,45.407243,2.4903445,8.6012959,81.176154,57.109802,76.883996,0,10000,0,1
1,-4.3866788,33.896315,6.9071661,23.727026,-0.048153512,5.1179737,8.2889967,45.480297,2.4843177,8.5998177,81.857075,56.903127,76.625727,0,10000,0,1
1,-4.4511024,33.890168,10.130136,24.533822,-0.040497659,5.1909256,8.2896105,45.571654,2.481008,8.5993765,82.630917,56.665574,76.557425,0,10000,0,1
1,-4.4865321,33.888334,7.5756744,23.758273,0.042421255,5.2845216,8.2963587,45.606768,2.4800924,8.5944356,82.577724,56.681526,76.537039,0,10000,0,1
1,-4.4963401,33.86778,8.80152,24.089046,0.11570485,5.3815217,8.3029991,45.671251,2.4754849,8.5929601,81.993276,56.860666,76.308669,0,10000,0,1
1,-4.5457372,33.86164,8.3868558,24.022189,0.16927987,5.4814283,8.3044189,45.761655,2.4673622,8.5901379,81.475586,57.020323,76.24045,0,10000,0,1
1,-4.6329961,33.849895,10.465212,24.764564,0.17102813,5.5748414,8.3007406,45.877278,2.4568948,8.588053,81.099341,57.139071,76.109946,0,10000,0,1
1,-4.7457698,33.841216,12.179633,25.726954,0.12502681,5.658434,8.2947544,45.965686,2.448125,8.5842764,81.090204,57.146342,76.013515,0,10000,0,1
1,-4.8405408,33.825491,10.1859,25.367565,0.015110391,5.7210285,8.2896842,45.973666,2.4457299,8.5795359,81.417665,57.049258,75.838793,0,10000,0,1
1,-4.8664687,33.805746,11.216778,25.731859,-0.087791924,5.7640237,8.2880315,45.93318,2.4492082,8.5774963,82.191923,56.811954,75.6194,0,10000,0,1
1,-4.8288203,33.797248,8.4387659,24.731789,-0.1246568,5.7994862,8.2917086,45.831844,2.4585456,8.5744897,82.913581,56.588654,75.524978,0,10000,0,1
1,-4.7279601,33.784718,11.220234,25.530147,-0.089918471,5.8327425,8.2998268,45.741877,2.4681595,8.5746586,83.168027,56.50693,75.385756,0,10000,0,1
